Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2023-07-17,14.188568760646438,13.604060432642475,67.55269584208136,29.339117785851844,18.394837981225063,31.540315635421095,17.913676983435803,0.11476928755962607,72.47369946636516,2.2982916129777315,-5.49403696353092,44.514017531581864,11.450219012667219,8.297194598855828,-3.5949200800955783,-2.2656121766021027,7.424597639750324,7.260603271233711,-4.454964888571183,9.927360865287865,-10.116730638620702,-9.728646078700795,49.845047604770095,19.25652677449669,42.33030416531091
2023-07-18,13.18555009030569,15.748839898490733,67.9450050246271,29.384613037109375,20.29802226042871,31.69750039319872,19.817506563592623,-1.8371495933691955,77.81018009252392,4.903839428135178,-1.2662152034130485,46.02891847751009,12.10111212138588,7.761522177797109,-5.016974395409701,-1.467960779087601,10.488189403570647,6.867493732098971,-3.7682469406131758,11.38801581656243,-8.801228243436778,-7.831157192138452,52.7558647266926,19.159995672525692,33.87599137643228
2023-07-19,11.32463974472313,11.395977383551612,62.83473836921631,25.60098629019657,18.025953238900936,33.550995151247385,17.59638759667204,-4.706328087475973,70.61625194750101,4.473952165135201,-1.0014591363713063,43.77896075179443,12.169079070631096,4.88394485453326,-7.1402301384249185,-2.219071498704297,8.600926759918687,4.097127233292705,-4.736268312160618,10.742192444560384,-10.027194953396716,-8.937374746090573,49.15040865437887,14.909665094324307,30.843730903159322
2023-07-20,17.203955014923604,11.296833489057981,62.8211720860116,26.041762337479785,15.616593073483664,34.1921348848932,15.29009920398151,-3.603208380764058,72.32668962960996,4.316877570504019,3.0287064219115,42.63663609410704,11.43940456550247,3.8840823487089815,-7.387038322341545,-2.710858211242337,10.096206739029284,3.239861460917299,-3.7025111957555215,11.10487379899638,-10.322684469361022,-6.924375494332516,55.34499339108076,18.231431502684636,27.63047336202222
2023-07-21,15.169383493230862,13.576288924368676,62.776949085919966,25.745642347131415,13.106660358468561,34.33603571983406,13.136927908514021,-1.8602259589677417,65.27343047359346,6.249121973140428,3.319874101144755,44.304855852786964,13.283479679445747,3.3867827065570224,-6.047277360299383,0.5526230194248503,10.241589627929812,3.708155877291493,-2.706397423983766,10.587269735617314,-9.265091735623917,-5.441670907528497,52.35080653600767,14.872260919083043,20.93414899744005
2023-07-24,11.795970870570349,11.834529173686784,58.51826041461856,19.194113284216456,7.937362636762457,30.67187443433382,7.650520182290086,0.2800957741827383,59.01270361688723,6.765000304181669,3.0567021537475147,44.424922481738285,14.155926091020781,3.662386415976631,-3.322808866384813,4.039591107858923,11.085357464706494,4.216553699616061,-1.8697688149300957,11.910094626723408,-7.77777612405926,-2.882120798713518,51.66269887278697,12.277272710343738,14.378483879934937
2023-07-25,11.52494999844514,11.315110021357897,56.52249963932703,16.16152362640124,4.366478494132788,25.442133763652038,4.299401976868119,2.7205223190311734,48.680848082919546,6.072784513451474,3.390207151887574,43.51490629143371,13.906650308377822,3.75308357867985,-1.3517348452597402,6.528352163626836,11.568006707523667,3.6751078013366953,-1.0039530137220385,11.179737335652366,-6.431310073773096,-2.3807833560010168,52.23374332266019,11.692137977788642,13.923794526180428
2023-07-26,12.34423535623941,12.02989721605143,58.57798635883612,17.277339972138094,3.2763155511287785,26.252087388791175,3.358208230972911,3.3776073999770855,62.150263013822574,5.370259301423297,3.821018381182391,42.69507411542786,17.30051893534848,3.7341166943203787,-0.6806591312270165,6.0144285622363665,11.91173131755732,5.616354455201081,-1.590158296721601,12.438750827462428,-8.109953943571139,-3.2279987747342234,54.84273781739599,11.927063879593115,16.670162604771004
2023-07-27,10.334134256243722,12.553024888310315,58.95071094373448,13.767990654814758,11.638490206302714,26.094784255122132,11.456909739030479,2.3409720140019776,58.25067047859669,4.715654363274005,5.069223993739778,42.075651350925156,15.884058023344155,-0.5970531352712091,0.0380707296502583,7.803194428146407,12.52858973657939,4.1130875206818205,-1.8524450300662025,12.642418958732032,-8.223768556287443,-3.520024415728576,50.5742384400342,10.391975946751456,14.897332555354428
2023-07-28,9.21922809144427,13.91875162945449,59.240747155711226,15.52028063254004,10.174877261614927,36.135995790256,9.751025956333102,5.5892138219525584,61.12778685711743,3.817706094297199,6.0139260464653335,41.63444695406083,17.458305293000087,3.0155755245502505,3.394463003202753,8.058238127897651,17.49017363770997,6.561648655537899,-1.0145125050249462,14.425068565368726,-7.615440926811052,0.8304853773214707,51.59224460329358,11.47829292519107,10.159634625090227
2023-07-31,6.26433548653961,12.728007074408884,54.64245296689859,12.285716399485931,8.225755331547838,30.677552766910015,7.811983537641119,1.7339906440333688,49.46507790135745,4.036849066868912,4.207832759063276,36.78495557180346,13.600579448256722,0.8295757512158046,0.27666563286744916,9.44084155496259,13.546969242157111,2.832039135679102,-0.27082677584880455,14.056569109059344,-8.13001190081815,4.583182271150639,44.52793809235146,7.937718373103254,9.281925063535377
2023-08-01,5.776725181687958,12.002281714113304,47.591391611394215,12.738040819294289,8.059915125704581,31.12821326229504,7.682964800584162,4.62308332571269,51.21262474377113,4.8254067593203045,4.9600376580652,32.39415366237034,12.673829875112009,1.0273946206238067,-0.548354183670281,7.073452180765819,12.36278282343013,0.49742672865674775,2.5372026146720064,13.029510761137553,-6.5350850423177205,4.8731107887636425,50.33987352007564,4.233076349736113,5.772262891983735
2023-08-02,5.293084845559521,12.034711915009364,48.60541975919383,14.881723055275536,6.533069813868495,29.270480920829783,6.170381929037779,5.417769692444417,47.807266941139645,2.931868772897841,5.98972311872536,31.76694473708318,13.112516856149892,1.6415935326958482,0.6493457539433435,4.694475667460381,14.053906833259964,2.1293127834433543,1.7692803723076835,12.911870073245998,-5.100008224605034,3.369856914809774,47.01145570286195,6.431830547651677,7.975810305940753
2023-08-03,3.8763349184079017,11.96325872731361,47.00730792994975,13.164065280444412,3.518587596245996,28.060563233152468,3.1540426667833557,5.7268404537677915,35.31530361169657,4.894126876171157,6.048439020338884,34.48413024744264,12.700136879176876,3.1779687574840834,1.2289234071885793,7.636904034693587,13.545033586029573,2.4315413968214514,4.565565427324852,12.277637434267492,-7.389290979408619,2.2153256377363246,44.95901761037797,5.574051900929746,10.6388869108977
2023-08-04,3.406708717150479,11.663563797143842,42.72679647774966,10.861819049654375,4.414167566805747,25.60994803267435,4.120361881691229,1.9509068788778092,35.6731374762077,6.514498211497255,4.891125498001616,29.150764037463585,13.478295743245706,5.085046787708311,-0.47932530913209115,8.37956737084862,11.100559423396367,3.69498262437291,6.241945960412776,14.160503819811154,-7.230506802096799,4.518665624717952,41.19107527704699,4.62640223907814,0.7676601744133738
2023-08-07,5.744782038764762,7.960898641822102,47.3082713048428,20.822267716140257,6.931345862410277,26.383364620146416,6.543905585175944,2.1555282619408245,42.68453249287907,5.512366260260181,6.0665961446542,30.234123925981415,15.560808429472125,7.086614173228346,0.34390069632498454,8.732281600916346,12.73101916233391,6.271366445471506,7.585587853365886,16.221309962399836,-7.00704154171798,5.540210883716887,44.012460676579764,3.515740069525076,5.735667226756929
2023-08-08,0.751712563977405,5.283541880695308,18.775671366652382,22.600004776664402,4.599935334271953,23.958212814121875,4.149574665084301,4.173134737399948,36.309424450755564,6.070534878568877,5.86978800728843,21.80022057409059,15.427145438969397,7.091053805912688,2.1200054761807796,9.766207806104187,14.109848807350698,6.204732170816293,7.070636785509745,14.066386632102434,-6.242210103057276,6.766704092640293,35.1833911392072,2.5725281321878812,-3.31532855368295
2023-08-09,-1.7813761099509173,2.4283246556921907,15.167156735028101,17.076008993932437,4.823043477568747,19.981675944185582,4.4247751007414005,2.505192474351063,28.099601021802524,18.837922413723284,4.460876282691192,9.51854222753055,12.69169313053652,6.84858630208143,1.0193385561409176,12.07644875449336,11.525458985625797,5.825786746549149,8.170567662657753,10.002757808134524,-4.8437897435851776,9.6103529044278,26.144098740035997,-0.8772741219042945,-9.517434034535349
2023-08-10,-1.4311132987115465,2.013531869137942,10.378700706322451,15.050137273911938,6.460746835500812,19.183307167713583,6.057447920996101,5.054862682852358,24.711667602957775,21.798054257917972,5.032821421132716,9.881238478602253,12.992870462700054,8.509294650012713,4.4886564089296765,12.068410618702055,11.952808801837483,7.17278512967687,9.868700660439812,9.832092949131702,-2.656408880204469,10.29756874842592,24.769300461256442,-3.298762453408636,-9.882651540809466
2023-08-11,-0.7217106273169995,1.2581076036891747,11.43416244234195,15.334222269353196,6.877190842963307,16.32668518487563,6.970899151057481,6.446691693431853,20.335410537985144,21.89027642121592,3.5362472973616237,5.58938213728347,13.757274515732204,8.86304865678059,7.839109524669594,12.214628362965916,16.65549106436307,8.613227600592761,10.294735557154604,10.09461546932678,-3.8040072804363843,9.596977087595466,24.710983661748458,-6.804553619293426,-5.845525832190377
2023-08-14,-3.7043650562429864,-1.5381137597863752,4.981140797220085,11.916590089964963,3.9928890985005885,10.990067709375829,3.8851756824940034,5.481070016540382,16.504432967836618,19.984417150531108,2.430970540951779,5.577567805271006,11.229827549511487,5.960264900662252,6.782122769771373,11.608647095118027,13.91517470331104,6.705671589129134,8.662118213636392,9.315256003556852,-4.4893206014903635,13.871398507328198,19.702398728123168,-3.1798915959403864,-8.889263110463313
2023-08-15,-4.177095856588125,-1.646861441170094,2.947083851213397,11.307849538638079,3.785996061624103,10.406818223543484,3.689213944532116,4.806098828639379,10.155627239131189,20.10943083780217,1.9156106292169135,2.3559119313808496,9.354310013141655,5.214392361841728,5.597577580718741,10.54341780152512,12.002429114227148,6.079255225113386,7.241332446743422,10.179673802060542,-4.088160870385642,11.799524900578735,16.135390712003634,-2.4081138394631707,-9.426438615999617
2023-08-16,-3.8518790103489415,-0.38979671517139797,13.757630855483981,11.771747518559291,4.039365035310685,12.80445046772102,3.916922681871725,5.073628492284209,9.705434059992726,21.039474327756004,2.6877263825530413,5.8469443965381815,9.892882398384623,6.720461237044573,5.185676737578467,9.14603022843848,13.190038504624127,7.27895984572858,6.74934266133184,8.258560114417511,-3.7308825019287646,10.748214707193696,19.385965343872748,0.223959410719602,-5.036888345658357
2023-08-17,-3.8599871630083924,-1.16065049558069,15.175661604325816,8.3563713609126,1.091822650462846,10.725884336665894,1.0710617449488293,3.0361455742800603,3.031949206041022,23.54707277974238,4.19016600055054,7.31518709206883,8.08096028531549,3.641222291712048,2.006591825529729,9.071947634318443,12.371619972022804,3.5477448387936117,7.10775044863415,8.80176685814487,-1.3726044058799103,12.670755807533965,19.6169881578632,-2.2786027551988357,-11.382119163610067
2023-08-18,-0.8782226158107062,-0.3824136242050962,17.331557626959654,11.73802108627899,5.959186164700255,11.172223447479029,6.108666306896528,-0.40668782320387975,0.6634858555371671,24.48381603936283,2.768963965800159,5.536000985642728,7.242876014342328,6.538818061957049,-1.0227592581188634,9.046174584529618,10.629756549241936,6.664153322331153,5.80801345639701,9.436057876126322,0.046039086158560186,10.73992942279075,25.502005834757718,0.4083077889099824,-8.66502497310641
2023-08-21,-3.3112031014850647,-4.5799434773305965,10.71150333581452,5.931585607394366,5.215322702652124,5.461491019875182,5.209097159068917,-0.5400656748837409,-8.830795128700158,20.05340952752947,0.9281332621424606,1.9646838539093732,4.917216214759791,5.617573910720522,-0.5083677228454357,8.055662114451586,7.961075263956409,6.047501620771595,3.537279834349822,5.158713812857529,-1.2237114556341233,9.190637861507975,14.94658572298953,-4.0853327010277924,-15.406857542915253
2023-08-22,-2.7112260587742822,-3.254862495093552,14.763989794204319,8.352916764560643,4.049739681170839,6.982449197075012,4.053060646389202,1.4729927791138049,-9.34942365604342,22.63249478870149,0.7880585646685552,3.658870351229404,6.127224825350649,7.0764034250235,2.7656217874877926,6.049627065112338,9.840248410104516,6.49747851011865,3.7731979199071812,5.138407545100267,-1.4632849426237966,8.344199340883883,12.398680296238298,-4.323996871561958,-14.98559197494197
2023-08-23,-1.9135169464287536,-3.6617857192374403,21.916315580289222,6.7235538885590005,3.93885080979322,7.932116203016381,3.8439939423772405,2.0085194338856454,-3.834608237938163,23.403928119661856,0.5745177756112019,2.1102212053501663,5.858152132507757,6.114870205164833,2.584100777406783,4.352724815219779,8.113409841985357,5.24633038541219,4.1331368925630585,4.029032852162691,-0.23666678935551547,8.908737858914748,11.606928608298663,-1.796993913621944,-15.318523524684538
2023-08-24,-3.13201141316677,-2.6130562162064823,11.808298546453605,6.18979639287345,5.127990592611051,6.332003616398148,5.159532092416782,-0.2334206863981334,-11.352478097966006,24.903519962851973,0.3439788422389471,-0.041119417702002545,3.0488675544240333,8.021492353324701,0.5636964114609062,3.210145717918217,8.144495979414668,7.509823836547137,5.10823368731705,3.245086741427579,0.0,7.490420644366394,9.131712796956894,-0.4689423617448624,-15.161003323286607
2023-08-25,-1.3309984831676114,-1.7830925978323147,16.7895439766625,7.894317253668971,8.312443544515443,9.200656058138247,8.318867969086181,0.4074093860641764,-7.060245445508031,23.44769291077044,6.865134677913663,1.824683816357873,4.247645963323045,8.418366162310791,1.1981689453762785,1.5288445518868727,8.47819705267248,7.159244816181189,4.1865899190487985,2.2932408081137856,2.1074850073204683,7.847025454501466,12.40172697685054,0.7688637331801721,-12.777824580610975
2023-08-28,-7.65010181438878,-4.63953006767403,10.219678911833299,4.216820537026302,3.5574363086732723,1.52574903857659,3.458143288386077,0.4991208939946041,-9.609221150602187,21.082548796326122,5.157869459260682,-2.9894811545326045,2.9282287711518555,6.7250328677570925,1.4543402818055835,0.34813860568792276,7.088935978055474,5.701241258019177,3.3344540586067026,0.7048604483116371,0.49360229250050847,8.190451786594341,4.890912604945164,-3.0247280660125386,-18.568898978991204
2023-08-29,-4.869565496459139,-2.6119413145580586,8.877539750874162,6.606104914056088,6.298064321361243,2.491103202846975,6.464617467587052,1.443472180944444,-6.893377648281819,22.87641897266233,6.979432633554759,-1.3500559722716137,3.008525047219063,6.159621955857991,3.157994655722592,0.46885726876495226,7.597046059414486,7.295567766117002,2.7885606626686066,2.358440754348573,0.8324219398552188,6.09491992602613,6.163419359156722,-0.6186237214657131,-13.832445334003923
